order_id,order_datetime,channel,platform,payment_method,customer_id,subtotal_sgd,shipping_fee_sgd,gst_sgd,grand_total_sgd
ORD131265,10/1/2021 19:27,Lazada,Lazada,PayNow,CUST103394,16.59,0,1.16,17.75
ORD131266,10/1/2021 19:18,GrabMart,GrabMart,GrabPay,CUST103522,8.75,3,0.82,12.57
ORD131267,10/1/2021 14:07,Lazada,Lazada,Credit Card,CUST100129,4.76,0,0.33,5.09
ORD131268,10/1/2021 12:10,Shopee,Shopee,ShopeePay,CUST102807,50.76,3.9,3.83,58.49
ORD131269,10/1/2021 16:46,Lazada,Lazada,Atome,CUST103499,33.69,3,2.57,39.26
ORD131270,10/1/2021 20:07,Website,Website,Credit Card,CUST101292,15.85,3.9,1.38,21.13
ORD131272,10/1/2021 18:55,Shopee,Shopee,Credit Card,CUST104636,2.88,3,0.41,6.29
ORD131273,10/1/2021 19:14,Shopee,Shopee,Atome,CUST101683,13.33,3,1.14,17.47
ORD131274,10/1/2021 19:23,Shopee,Shopee,GrabPay,CUST103010,5.51,0,0.39,5.9
ORD131275,10/1/2021 11:36,Lazada,Lazada,Credit Card,CUST100052,5.9,3,0.62,9.52
ORD131279,10/1/2021 10:33,Website,Website,Atome,CUST104686,5.51,0,0.39,5.9
ORD131281,10/1/2021 14:42,Website,Website,GrabPay,CUST104444,14.68,0,1.03,15.71
ORD131282,10/1/2021 9:31,Website,Website,PayNow,CUST101701,7.56,3.9,0.8,12.26
ORD131283,10/2/2021 16:36,Shopee,Shopee,PayNow,CUST104879,29.96,3,2.31,35.27
ORD131286,10/2/2021 17:47,Lazada,Lazada,Credit Card,CUST102376,10,0,0.7,10.7
ORD131287,10/2/2021 17:33,Shopee,Shopee,Atome,CUST102311,15,3,1.26,19.26
ORD131288,10/2/2021 9:53,Lazada,Lazada,GrabPay,CUST101771,12.12,3,1.06,16.18
ORD131289,10/2/2021 14:44,Website,Website,Atome,CUST102724,5.12,3.9,0.63,9.65
ORD131293,10/2/2021 10:05,Lazada,Lazada,Credit Card,CUST103556,5.62,0,0.39,6.01
ORD131294,10/2/2021 10:31,Shopee,Shopee,Atome,CUST100258,0.54,2.5,0.21,3.25
ORD131299,10/2/2021 21:31,GrabMart,GrabMart,GrabPay,CUST103017,10.01,2.5,0.88,13.39
ORD131303,10/2/2021 16:56,Shopee,Shopee,ShopeePay,CUST100746,1.18,0,0.08,1.26
ORD131305,10/2/2021 20:10,Website,Website,Credit Card,CUST104123,17.01,0,1.19,18.2
ORD131307,10/2/2021 21:13,Shopee,Shopee,GrabPay,CUST104306,9.33,3.9,0.93,14.16
ORD131312,10/2/2021 11:38,Shopee,Shopee,Credit Card,CUST104646,22.84,3,1.81,27.65
ORD131313,10/2/2021 17:11,Lazada,Lazada,Credit Card,CUST101487,11.86,3,1.04,15.9
ORD131314,10/2/2021 9:51,RedMart,RedMart,PayNow,CUST101586,2.95,3,0.42,6.37
ORD131316,10/3/2021 14:56,Shopee,Shopee,Atome,CUST103269,14.58,0,1.02,15.6
ORD131317,10/3/2021 9:11,Shopee,Shopee,PayNow,CUST102698,10.5,0,0.74,11.24
ORD131318,10/3/2021 19:30,Website,Website,Atome,CUST101281,9.51,3.9,0.94,14.35
ORD131324,10/3/2021 10:12,Shopee,Shopee,PayNow,CUST102031,10.85,3,0.97,14.82
ORD131325,10/3/2021 10:05,Shopee,Shopee,GrabPay,CUST101862,18.8,0,1.32,20.12
ORD131330,10/3/2021 10:03,Lazada,Lazada,Credit Card,CUST102690,24.19,0,1.69,25.88
ORD131331,10/3/2021 19:08,GrabMart,GrabMart,GrabPay,CUST102374,13.8,0,0.97,14.77
ORD131332,10/3/2021 10:23,Shopee,Shopee,Credit Card,CUST104925,0.54,3.9,0.31,4.75
ORD131334,10/3/2021 19:05,GrabMart,GrabMart,Atome,CUST100933,13,3,1.12,17.12
ORD131336,10/3/2021 12:26,Shopee,Shopee,PayNow,CUST100311,1.35,2.5,0.27,4.12
ORD131339,10/3/2021 10:08,FairPrice_Online,FairPrice_Online,PayNow,CUST104509,1.28,0,0.09,1.37
ORD131340,10/3/2021 17:15,Shopee,Shopee,Credit Card,CUST102557,12.5,0,0.88,13.38
ORD131341,10/3/2021 19:02,Lazada,Lazada,PayNow,CUST102371,22,3,1.75,26.75
ORD131345,10/3/2021 14:43,Shopee,Shopee,GrabPay,CUST102239,9.37,0,0.66,10.03
ORD131347,10/3/2021 13:31,Website,Website,GrabPay,CUST103320,16.05,0,1.12,17.17
ORD131351,10/4/2021 15:22,Shopee,Shopee,GrabPay,CUST102672,5.5,2.5,0.56,8.56
ORD131352,10/4/2021 17:16,Website,Website,GrabPay,CUST101750,7.77,3,0.75,11.52
ORD131358,10/4/2021 20:35,Shopee,Shopee,Atome,CUST102127,14.9,3.9,1.32,20.12
ORD131363,10/4/2021 21:44,Website,Website,Credit Card,CUST102022,5.42,2.5,0.55,8.47
ORD131364,10/4/2021 10:36,Lazada,Lazada,Credit Card,CUST100188,6.32,0,0.44,6.76
ORD131365,10/4/2021 20:08,Shopee,Shopee,GrabPay,CUST104366,12.15,0,0.85,13
ORD131366,10/4/2021 14:03,Lazada,Lazada,Credit Card,CUST102616,2.8,3.9,0.47,7.17
ORD131367,10/4/2021 21:31,Shopee,Shopee,GrabPay,CUST104865,9.49,0,0.66,10.15
ORD131368,10/4/2021 11:41,Website,Website,GrabPay,CUST103378,2.14,2.5,0.32,4.96
ORD131369,10/4/2021 11:12,Lazada,Lazada,Credit Card,CUST100362,7.8,0,0.55,8.35
ORD131370,10/4/2021 13:41,Shopee,Shopee,PayNow,CUST104845,11.02,0,0.77,11.79
ORD131372,10/4/2021 17:38,Website,Website,Credit Card,CUST101912,12.95,2.5,1.08,16.53
ORD131376,10/5/2021 14:00,Lazada,Lazada,Atome,CUST100116,5.4,0,0.38,5.78
ORD131378,10/5/2021 15:27,Website,Website,Atome,CUST103297,8.76,3.9,0.89,13.55
ORD131381,10/5/2021 19:15,Shopee,Shopee,PayNow,CUST104949,51.89,2.5,3.81,58.2
ORD131384,10/5/2021 20:26,Lazada,Lazada,GrabPay,CUST103404,13.6,0,0.95,14.55
ORD131388,10/5/2021 15:26,Website,Website,Credit Card,CUST103285,11.44,2.5,0.98,14.92
ORD131389,10/5/2021 19:28,Website,Website,PayNow,CUST101657,3.18,0,0.22,3.4
ORD131392,10/5/2021 14:42,Lazada,Lazada,Credit Card,CUST104479,1.62,2.5,0.29,4.41
ORD131394,10/5/2021 20:36,FairPrice_Online,FairPrice_Online,Credit Card,CUST104663,5,0,0.35,5.35
ORD131396,10/5/2021 20:01,Shopee,Shopee,ShopeePay,CUST104057,5.4,0,0.38,5.78
ORD131397,10/5/2021 19:54,Website,Website,Atome,CUST101868,26.8,2.5,2.05,31.35
ORD131399,10/5/2021 17:20,Shopee,Shopee,GrabPay,CUST100802,13.38,2.5,1.11,16.99
ORD131400,10/5/2021 13:38,Shopee,Shopee,Credit Card,CUST104926,28.78,3,2.22,34
ORD131401,10/5/2021 14:23,FairPrice_Online,FairPrice_Online,Credit Card,CUST100326,10.71,2.5,0.92,14.13
ORD131402,10/5/2021 18:23,Website,Website,Atome,CUST100676,3.08,0,0.22,3.3
ORD131405,10/6/2021 9:56,Shopee,Shopee,ShopeePay,CUST102675,7.74,0,0.54,8.28
ORD131406,10/6/2021 17:51,RedMart,RedMart,PayNow,CUST100235,5.35,2.5,0.55,8.4
ORD131408,10/6/2021 11:07,Lazada,Lazada,Credit Card,GUEST1035,7.71,0,0.54,8.25
ORD131411,10/6/2021 11:14,RedMart,RedMart,PayNow,CUST101517,4.96,0,0.35,5.31
ORD131418,10/6/2021 20:46,Website,Website,GrabPay,CUST100322,6.05,2.5,0.6,9.15
ORD131419,10/6/2021 21:28,FairPrice_Online,FairPrice_Online,Credit Card,CUST102334,12.79,3.9,1.17,17.86
ORD131423,10/6/2021 17:49,Website,Website,Credit Card,CUST103103,13.94,2.5,1.15,17.59
ORD131425,10/6/2021 16:07,Website,Website,Credit Card,CUST104860,9.27,0,0.65,9.92
ORD131426,10/6/2021 15:51,GrabMart,GrabMart,PayNow,CUST102644,16.36,0,1.15,17.51
ORD131431,10/6/2021 21:42,Lazada,Lazada,Credit Card,CUST100645,12.76,3,1.1,16.86
ORD131432,10/6/2021 9:24,GrabMart,GrabMart,Atome,CUST100978,11.44,3.9,1.07,16.41
ORD131433,10/7/2021 10:13,Lazada,Lazada,PayNow,CUST103632,1.42,2.5,0.27,4.19
ORD131434,10/7/2021 12:35,GrabMart,GrabMart,Atome,CUST104529,10.67,3,0.96,14.63
ORD131435,10/7/2021 13:22,Website,Website,Credit Card,CUST101586,11.66,3.9,1.09,16.65
ORD131436,10/7/2021 11:17,Lazada,Lazada,Credit Card,CUST101496,11.73,0,0.82,12.55
ORD131440,10/7/2021 19:56,Website,Website,Credit Card,CUST101370,28.08,2.5,2.14,32.72
ORD131444,10/7/2021 18:52,Website,Website,PayNow,CUST101736,31.6,0,2.21,33.81
ORD131446,10/7/2021 9:50,Website,Website,Credit Card,CUST100687,11.76,0,0.82,12.58
ORD131448,10/7/2021 11:41,Lazada,Lazada,Credit Card,CUST101184,18.04,2.5,1.44,21.98
ORD131449,10/7/2021 10:34,Shopee,Shopee,GrabPay,CUST103845,7.45,3,0.73,11.18
ORD131456,10/7/2021 13:26,Shopee,Shopee,GrabPay,CUST103539,3.21,0,0.22,3.43
ORD131459,10/7/2021 15:01,Lazada,Lazada,Atome,CUST101836,63.98,0,4.48,68.46
ORD131460,10/7/2021 9:01,Shopee,Shopee,PayNow,CUST101116,10.7,3,0.96,14.66
ORD131464,10/8/2021 16:49,Shopee,Shopee,Credit Card,CUST104004,12.76,2.5,1.07,16.33
ORD131465,10/8/2021 14:56,Shopee,Shopee,Credit Card,CUST101374,18.72,2.5,1.49,22.71
ORD131468,10/8/2021 19:07,Website,Website,Atome,CUST104585,17.38,3,1.43,21.81
ORD131472,10/8/2021 20:22,Shopee,Shopee,Atome,CUST102900,5.25,0,0.37,5.62
ORD131473,10/8/2021 19:44,Shopee,Shopee,Atome,GUEST1041,2.95,2.5,0.38,5.83
ORD131474,10/8/2021 16:33,Lazada,Lazada,GrabPay,CUST102717,39.43,0,2.76,42.19
ORD131475,10/8/2021 14:56,Shopee,Shopee,GrabPay,CUST104362,4.76,2.5,0.51,7.77
ORD131479,10/8/2021 14:08,Shopee,Shopee,GrabPay,CUST104316,24.84,2.5,1.91,29.25
ORD131481,10/8/2021 17:35,Shopee,Shopee,ShopeePay,CUST101714,14.31,0,1,15.31
ORD131485,10/9/2021 9:33,Lazada,Lazada,GrabPay,CUST102078,34.85,0,2.44,37.29
ORD131487,10/9/2021 18:29,Lazada,Lazada,GrabPay,CUST104582,26.8,3.9,2.15,32.85
ORD131488,10/9/2021 17:15,Website,Website,PayNow,CUST103362,10,3,0.91,13.91
ORD131494,10/9/2021 21:46,Website,Website,PayNow,CUST102336,23.01,2.5,1.79,27.3
ORD131495,10/9/2021 10:46,FairPrice_Online,FairPrice_Online,Credit Card,CUST100458,3.09,0,0.22,3.31
ORD131497,10/9/2021 13:51,Lazada,Lazada,Atome,CUST102324,43.29,2.5,3.21,49
ORD131501,10/9/2021 12:37,Shopee,Shopee,Atome,CUST104360,37.6,3.9,2.91,44.41
ORD131507,10/9/2021 20:21,Shopee,Shopee,Credit Card,CUST103151,24.17,2.5,1.87,28.54
ORD131508,10/9/2021 11:43,Shopee,Shopee,Credit Card,CUST100223,20.54,3.9,1.71,26.15
ORD131509,10/9/2021 15:13,Shopee,Shopee,Credit Card,CUST104244,1.6,0,0.11,1.71
ORD131510,10/9/2021 14:38,Shopee,Shopee,Credit Card,CUST104600,45.31,3,3.38,51.69
ORD131513,10/9/2021 13:35,Shopee,Shopee,Atome,CUST101545,6.4,0,0.45,6.85
ORD131514,10/9/2021 12:57,Lazada,Lazada,Atome,CUST101845,26.45,2.5,2.03,30.98
ORD131516,10/9/2021 17:40,Website,Website,Credit Card,CUST103713,2.95,3,0.42,6.37
ORD131518,10/9/2021 12:46,FairPrice_Online,FairPrice_Online,Credit Card,CUST100714,5.62,2.5,0.57,8.69
ORD131519,10/9/2021 21:05,Shopee,Shopee,ShopeePay,CUST100302,5.35,0,0.37,5.72
ORD131520,10/9/2021 16:54,Lazada,Lazada,GrabPay,CUST103714,2.95,2.5,0.38,5.83
ORD131521,10/9/2021 16:35,Shopee,Shopee,ShopeePay,CUST103661,2.24,3,0.37,5.61
ORD131522,10/9/2021 16:49,Website,Website,Atome,CUST101031,21.2,2.5,1.66,25.36
ORD131527,10/10/2021 12:03,Lazada,Lazada,GrabPay,CUST103565,51.4,3,3.81,58.21
ORD131528,10/10/2021 20:56,Shopee,Shopee,PayNow,CUST101708,16.5,0,1.16,17.66
ORD131529,10/10/2021 12:37,Shopee,Shopee,PayNow,CUST102290,12.76,3.9,1.17,17.83
ORD131530,10/10/2021 11:09,Shopee,Shopee,ShopeePay,CUST103918,2.88,0,0.2,3.08
ORD131531,10/10/2021 21:45,Website,Website,Atome,CUST102013,10.7,0,0.75,11.45
ORD131535,10/10/2021 15:48,Lazada,Lazada,Atome,CUST102254,3,3,0.42,6.42
ORD131536,10/10/2021 20:56,Website,Website,Atome,CUST104327,10.5,3.9,1.01,15.41
ORD131537,10/10/2021 14:39,Shopee,Shopee,ShopeePay,CUST104181,4.31,3,0.51,7.82
ORD131538,10/10/2021 20:49,Lazada,Lazada,Credit Card,CUST104490,8.54,0,0.6,9.14
ORD131540,10/10/2021 15:03,Website,Website,Credit Card,CUST104557,19.32,3,1.56,23.88
ORD131543,10/10/2021 20:33,Shopee,Shopee,Atome,CUST104264,3.1,3.9,0.49,7.49
ORD131544,10/10/2021 17:50,Lazada,Lazada,Credit Card,CUST104894,3.02,2.5,0.39,5.91
ORD131545,10/10/2021 18:17,Shopee,Shopee,GrabPay,CUST102594,18.1,0,1.27,19.37
ORD131550,10/10/2021 9:03,Shopee,Shopee,Credit Card,CUST104264,23.83,0,1.67,25.5
ORD131551,10/10/2021 21:15,Lazada,Lazada,PayNow,CUST101474,13.12,3.9,1.19,18.21
ORD131552,10/10/2021 15:46,Lazada,Lazada,PayNow,CUST100408,25.76,3,2.01,30.77
ORD131553,10/10/2021 13:14,Lazada,Lazada,Credit Card,CUST103920,1.62,3.9,0.39,5.91
ORD131559,10/11/2021 16:47,Lazada,Lazada,Atome,CUST102578,5.35,2.5,0.55,8.4
ORD131560,10/11/2021 20:35,Website,Website,Credit Card,CUST104086,29.9,0,2.09,31.99
ORD131561,10/11/2021 9:28,Shopee,Shopee,GrabPay,CUST100507,30.26,0,2.12,32.38
ORD131566,10/11/2021 17:32,Lazada,Lazada,Atome,CUST102601,18.38,0,1.29,19.67
ORD131570,10/11/2021 19:55,Website,Website,PayNow,CUST101938,20.52,3,1.65,25.17
ORD131573,10/11/2021 12:26,Website,Website,Credit Card,CUST101635,1.68,2.5,0.29,4.47
ORD131574,10/11/2021 19:33,Shopee,Shopee,ShopeePay,CUST103074,5.88,3.9,0.68,10.46
ORD131575,10/11/2021 13:27,Lazada,Lazada,PayNow,CUST104283,9.72,0,0.68,10.4
ORD131580,10/11/2021 17:55,Shopee,Shopee,Atome,CUST101263,13.28,0,0.93,14.21
ORD131583,10/11/2021 20:31,Lazada,Lazada,Credit Card,CUST101729,21.65,3.9,1.79,27.34
ORD131584,10/11/2021 13:17,Lazada,Lazada,Atome,CUST104866,5.35,0,0.37,5.72
ORD131591,10/12/2021 20:17,Shopee,Shopee,Atome,CUST102695,4.86,3,0.55,8.41
ORD131593,10/12/2021 19:13,Shopee,Shopee,Credit Card,CUST104722,10.35,0,0.72,11.07
ORD131594,10/12/2021 15:20,Shopee,Shopee,GrabPay,CUST100244,27.44,3,2.13,32.57
ORD131597,10/12/2021 21:55,Lazada,Lazada,Credit Card,CUST103585,5,0,0.35,5.35
ORD131599,10/12/2021 10:57,Website,Website,GrabPay,CUST104218,18.78,0,1.31,20.09
ORD131604,10/12/2021 12:55,Lazada,Lazada,Credit Card,CUST104279,25.92,0,1.81,27.73
ORD131607,10/12/2021 19:11,FairPrice_Online,FairPrice_Online,Atome,CUST100021,20.76,2.5,1.63,24.89
ORD131609,10/12/2021 14:53,Lazada,Lazada,PayNow,CUST103896,11.64,0,0.81,12.45
ORD131610,10/12/2021 11:11,Website,Website,Atome,CUST100929,28.33,2.5,2.16,32.99
ORD131613,10/12/2021 17:08,Website,Website,Atome,CUST103422,3.46,3,0.45,6.91
ORD131614,10/12/2021 14:38,Lazada,Lazada,PayNow,CUST102275,7.29,2.5,0.69,10.48
ORD131616,10/12/2021 14:37,Shopee,Shopee,Atome,CUST102307,16.28,3.9,1.41,21.59
ORD131617,10/13/2021 16:12,Website,Website,GrabPay,CUST101594,11.87,3,1.04,15.91
ORD131618,10/13/2021 16:41,Shopee,Shopee,GrabPay,CUST100828,2.14,3,0.36,5.5
ORD131619,10/13/2021 11:35,Website,Website,Credit Card,CUST100209,26.51,3.9,2.13,32.54
ORD131620,10/13/2021 10:53,Lazada,Lazada,Credit Card,CUST100694,5.72,0,0.4,6.12
ORD131625,10/13/2021 16:10,Website,Website,GrabPay,GUEST1009,28.8,0,2.02,30.82
ORD131627,10/13/2021 16:20,Shopee,Shopee,ShopeePay,CUST104025,20.54,0,1.44,21.98
ORD131629,10/13/2021 12:40,Shopee,Shopee,Credit Card,CUST104161,40.11,0,2.81,42.92
ORD131630,10/13/2021 10:56,Lazada,Lazada,PayNow,CUST100696,40.74,0,2.85,43.59
ORD131631,10/13/2021 16:14,Shopee,Shopee,ShopeePay,CUST103794,13.37,0,0.94,14.31
ORD131633,10/13/2021 16:03,Lazada,Lazada,Credit Card,CUST100248,2,3,0.35,5.35
ORD131634,10/13/2021 15:10,Website,Website,PayNow,CUST103899,5.25,0,0.37,5.62
ORD131635,10/13/2021 14:42,GrabMart,GrabMart,GrabPay,CUST100095,8,0,0.56,8.56
ORD131639,10/13/2021 16:41,Website,Website,GrabPay,CUST104528,15.75,0,1.1,16.85
ORD131641,10/13/2021 15:42,Website,Website,Atome,CUST102951,6.86,0,0.48,7.34
ORD131643,10/14/2021 10:57,FairPrice_Online,FairPrice_Online,Atome,CUST102615,15.51,3,1.3,19.81
ORD131644,10/14/2021 10:59,Shopee,Shopee,Atome,CUST104557,4.05,2.5,0.46,7.01
ORD131645,10/14/2021 13:20,Website,Website,Atome,CUST104508,4,2.5,0.46,6.96
ORD131646,10/14/2021 19:43,Website,Website,PayNow,CUST103472,2,2.5,0.32,4.82
ORD131647,10/14/2021 18:45,Lazada,Lazada,Credit Card,CUST102375,6,0,0.42,6.42
ORD131648,10/14/2021 10:17,Lazada,Lazada,Atome,CUST104755,1.12,3,0.29,4.41
ORD131649,10/14/2021 11:24,Lazada,Lazada,Atome,CUST103860,26.74,3.9,2.14,32.78
ORD131651,10/14/2021 10:06,Shopee,Shopee,ShopeePay,CUST102030,6.26,3.9,0.71,10.87
ORD131652,10/14/2021 20:16,Shopee,Shopee,Atome,CUST100824,21.26,0,1.49,22.75
ORD131654,10/14/2021 17:26,Lazada,Lazada,Atome,CUST103120,17.62,0,1.23,18.85
ORD131655,10/14/2021 11:51,Shopee,Shopee,ShopeePay,CUST104193,14.51,3,1.23,18.74
ORD131657,10/14/2021 19:21,Shopee,Shopee,ShopeePay,CUST103015,11.62,3,1.02,15.64
ORD131660,10/14/2021 20:23,FairPrice_Online,FairPrice_Online,Credit Card,CUST100028,6.26,2.5,0.61,9.37
ORD131664,10/14/2021 19:02,Shopee,Shopee,GrabPay,CUST104845,26.24,0,1.84,28.08
ORD131665,10/14/2021 19:41,Shopee,Shopee,Atome,CUST102058,8.34,3.9,0.86,13.1
ORD131669,10/14/2021 14:18,Shopee,Shopee,PayNow,CUST102079,33.64,2.5,2.53,38.67
ORD131672,10/14/2021 15:24,Lazada,Lazada,Credit Card,CUST100358,1.18,3.9,0.36,5.44
ORD131675,10/15/2021 16:51,Shopee,Shopee,Atome,CUST104450,9.51,3,0.88,13.39
ORD131680,10/15/2021 18:16,Lazada,Lazada,Atome,CUST102552,10.5,3.9,1.01,15.41
ORD131681,10/15/2021 15:46,FairPrice_Online,FairPrice_Online,PayNow,CUST101742,5,3.9,0.62,9.52
ORD131682,10/15/2021 21:41,GrabMart,GrabMart,Atome,CUST102189,46.58,2.5,3.44,52.52
ORD131683,10/15/2021 9:52,Website,Website,Credit Card,CUST104798,6.58,0,0.46,7.04
ORD131684,10/15/2021 11:15,Shopee,Shopee,PayNow,CUST100789,29.59,3,2.28,34.87
ORD131686,10/15/2021 17:36,Lazada,Lazada,Atome,CUST102986,64.5,0,4.52,69.02
ORD131687,10/15/2021 9:20,Website,Website,Credit Card,CUST103222,16.2,3,1.34,20.54
ORD131688,10/15/2021 17:35,Lazada,Lazada,PayNow,CUST104344,32.15,0,2.25,34.4
ORD131689,10/15/2021 14:55,Shopee,Shopee,GrabPay,CUST100369,6.2,0,0.43,6.63
ORD131690,10/15/2021 16:41,RedMart,RedMart,Credit Card,CUST101651,10.85,0,0.76,11.61
ORD131691,10/15/2021 15:56,Shopee,Shopee,GrabPay,CUST104945,2.24,0,0.16,2.4
ORD131692,10/15/2021 11:45,Lazada,Lazada,Credit Card,CUST103197,28.87,2.5,2.2,33.57
ORD131694,10/15/2021 10:57,Shopee,Shopee,PayNow,CUST100193,5,0,0.35,5.35
ORD131696,10/15/2021 13:49,RedMart,RedMart,PayNow,CUST100764,10.58,0,0.74,11.32
ORD131698,10/15/2021 11:48,Shopee,Shopee,GrabPay,CUST103316,24.3,2.5,1.88,28.68
ORD131699,10/15/2021 21:50,Website,Website,GrabPay,CUST102614,12.76,0,0.89,13.65
ORD131703,10/15/2021 15:29,Website,Website,PayNow,CUST104218,50.42,0,3.53,53.95
ORD131704,10/15/2021 17:48,Lazada,Lazada,GrabPay,GUEST1045,2.36,3.9,0.44,6.7
ORD131706,10/16/2021 16:19,Shopee,Shopee,Atome,CUST102496,6.32,0,0.44,6.76
ORD131709,10/16/2021 11:26,Website,Website,PayNow,CUST103126,15.71,0,1.1,16.81
ORD131710,10/16/2021 12:10,Lazada,Lazada,Credit Card,CUST102044,3.19,0,0.22,3.41
ORD131711,10/16/2021 16:05,RedMart,RedMart,Credit Card,CUST102338,5.4,0,0.38,5.78
ORD131713,10/16/2021 20:42,Shopee,Shopee,Credit Card,CUST103034,36.45,3.9,2.82,43.17
ORD131716,10/16/2021 16:42,RedMart,RedMart,Credit Card,CUST103838,3.25,0,0.23,3.48
ORD131717,10/16/2021 18:54,Lazada,Lazada,PayNow,CUST103396,28.71,2.5,2.18,33.39
ORD131719,10/16/2021 19:16,FairPrice_Online,FairPrice_Online,GrabPay,CUST103264,2,0,0.14,2.14
ORD131724,10/16/2021 17:05,Shopee,Shopee,GrabPay,CUST102717,7.28,0,0.51,7.79
ORD131725,10/16/2021 9:28,Shopee,Shopee,Atome,CUST100461,23.09,2.5,1.79,27.38
ORD131728,10/16/2021 10:05,Shopee,Shopee,PayNow,CUST101280,1.08,0,0.08,1.16
ORD131730,10/16/2021 17:49,Shopee,Shopee,Atome,CUST104221,17.84,0,1.25,19.09
ORD131732,10/16/2021 17:38,Website,Website,Atome,CUST101157,1.71,0,0.12,1.83
ORD131733,10/16/2021 20:01,Lazada,Lazada,Atome,CUST103517,14.02,2.5,1.16,17.68
ORD131734,10/16/2021 10:55,Shopee,Shopee,ShopeePay,CUST104816,8.44,0,0.59,9.03
ORD131735,10/17/2021 20:04,FairPrice_Online,FairPrice_Online,GrabPay,CUST101440,1.42,3,0.31,4.73
ORD131736,10/17/2021 15:25,Lazada,Lazada,Credit Card,CUST101340,18.75,2.5,1.49,22.74
ORD131737,10/17/2021 16:19,Website,Website,GrabPay,CUST101323,31.35,3.9,2.47,37.72
ORD131738,10/17/2021 10:50,Website,Website,Credit Card,CUST101682,3.16,0,0.22,3.38
ORD131742,10/17/2021 9:13,Shopee,Shopee,Atome,CUST100420,1.6,3,0.32,4.92
ORD131745,10/17/2021 17:21,Shopee,Shopee,Atome,CUST100637,29.64,3.9,2.35,35.89
ORD131747,10/17/2021 21:04,Lazada,Lazada,Atome,CUST103628,13.4,3,1.15,17.55
ORD131749,10/17/2021 16:28,Shopee,Shopee,Atome,CUST103495,1.08,3.9,0.35,5.33
ORD131750,10/17/2021 10:41,Shopee,Shopee,Atome,CUST100680,16.09,0,1.13,17.22
ORD131754,10/17/2021 11:33,Shopee,Shopee,PayNow,CUST100628,21.84,0,1.53,23.37
ORD131755,10/17/2021 20:54,Lazada,Lazada,Credit Card,CUST100218,5,2.5,0.53,8.03
ORD131757,10/17/2021 12:46,GrabMart,GrabMart,PayNow,CUST103498,37.76,3.9,2.92,44.58
ORD131759,10/17/2021 17:01,Lazada,Lazada,Atome,CUST103955,69.39,3,5.07,77.46
ORD131760,10/17/2021 15:51,Shopee,Shopee,Atome,CUST100698,5.95,3.9,0.69,10.54
ORD131764,10/17/2021 16:16,Lazada,Lazada,Atome,CUST101097,2.95,0,0.21,3.16
ORD131767,10/17/2021 11:46,Website,Website,GrabPay,CUST101788,90.99,3.9,6.64,101.53
ORD131768,10/17/2021 21:15,Lazada,Lazada,PayNow,CUST104649,1.42,3,0.31,4.73
ORD131769,10/17/2021 12:14,Shopee,Shopee,GrabPay,CUST102273,41.15,3,3.09,47.24
ORD131770,10/17/2021 16:18,Website,Website,Credit Card,CUST104635,22.53,3.9,1.85,28.28
ORD131771,10/18/2021 14:34,GrabMart,GrabMart,PayNow,CUST103126,17.17,0,1.2,18.37
ORD131778,10/18/2021 17:09,Shopee,Shopee,PayNow,CUST102154,10.5,0,0.74,11.24
ORD131781,10/18/2021 9:15,Lazada,Lazada,Credit Card,CUST100022,7.96,0,0.56,8.52
ORD131782,10/18/2021 20:10,Lazada,Lazada,Credit Card,CUST100643,59.21,0,4.14,63.35
ORD131783,10/18/2021 14:38,Lazada,Lazada,Credit Card,CUST101787,23.02,0,1.61,24.63
ORD131786,10/18/2021 21:50,Lazada,Lazada,Credit Card,CUST102252,16.63,0,1.16,17.79
ORD131787,10/18/2021 19:09,Lazada,Lazada,PayNow,GUEST1054,33.57,3.9,2.62,40.09
ORD131788,10/18/2021 13:11,Lazada,Lazada,PayNow,CUST101106,8.92,0,0.62,9.54
ORD131791,10/18/2021 16:51,Shopee,Shopee,PayNow,CUST103867,1.77,0,0.12,1.89
ORD131799,10/18/2021 19:05,Lazada,Lazada,GrabPay,CUST101785,25.79,2.5,1.98,30.27
ORD131801,10/18/2021 10:36,GrabMart,GrabMart,Credit Card,CUST102011,4.12,0,0.29,4.41
ORD131803,10/19/2021 13:31,Shopee,Shopee,Credit Card,CUST101158,25.39,0,1.78,27.17
ORD131804,10/19/2021 13:56,Lazada,Lazada,Credit Card,CUST102936,26.67,3,2.08,31.75
ORD131808,10/19/2021 17:32,Shopee,Shopee,PayNow,CUST100492,3,2.5,0.39,5.89
ORD131809,10/19/2021 9:02,Shopee,Shopee,GrabPay,CUST103915,5.67,0,0.4,6.07
ORD131811,10/19/2021 12:29,GrabMart,GrabMart,Credit Card,CUST103890,5.83,0,0.41,6.24
ORD131814,10/19/2021 11:08,Lazada,Lazada,Credit Card,CUST102021,5.68,2.5,0.57,8.75
ORD131815,10/19/2021 17:20,Website,Website,Credit Card,CUST103094,13.37,3,1.15,17.52
ORD131816,10/19/2021 20:39,Website,Website,Credit Card,CUST100090,5,0,0.35,5.35
ORD131818,10/19/2021 19:25,Website,Website,GrabPay,CUST101298,8.51,0,0.6,9.11
ORD131820,10/19/2021 18:02,Shopee,Shopee,GrabPay,CUST104159,3.86,0,0.27,4.13
ORD131821,10/19/2021 16:14,Website,Website,Credit Card,CUST102174,5.35,0,0.37,5.72
